oracle_calls,scaffold,smiles,reward,penalized_reward,hydroxypyridine_raw_values,hydroxypyridine_reward,activation_energy_raw_values,activation_energy_reward
489,N=C(NCCc1ccncc1)Nc1ccccc1,CN=C(NCCc1ccnc(O)c1O)Nc1cccc(C(=O)OCC)c1,0.36297658,0.36297658,1.0,1.0,34.88553579766203,0.36297658
489,O=C(Nc1cccnc1)c1ccccc1,c1c(S(=O)(N(C)C)=O)cc(C(=O)Nc2c(O)ccnc2O)cc1,0.2800623,0.2800623,1.0,1.0,38.20080640121884,0.2800623
489,O=C(Nc1cccnc1)C1C=CC=CC1,c1c(O)ccc(C(=O)Nc2c(O)c(C#N)cnc2O)(C)C1,0.35502565,0.35502565,1.0,1.0,35.185654753814596,0.35502565
489,c1ccncc1,n1cc(O)cc(CNCCCOC(C)C)c1O,0.363525,0.363525,1.0,1.0,34.86494093672248,0.363525
489,c1ccncc1,OC(=O)c1c([N+](=O)[O-])cc(O)nc1,0.35955063,0.35955063,1.0,1.0,35.014495269668245,0.35955063
489,N=C(NCc1cccnc1)NCc1cc[nH]n1,c1c(O)cnc(O)c1CNC(=NC)NCc1c(O)c(C)n(C)n1,0.25240454,0.25240454,1.0,1.0,39.431390130415664,0.25240454
489,N=C(NCc1cccnc1)Nc1ccccc1,C(c1c(O)c([N+]([O-])=O)c(O)nc1)NC(=NC)Nc1cccc(C(=O)OCC)c1,0.19568707,0.19568707,1.0,1.0,42.2772585470002,0.19568707
497,N=c1nccc(SCCCC(=O)Nc2cccnc2)s1,N(c1c(O)ncc([N+]([O-])=O)c1O)C(=O)CCCSc1sc(=N)nc(O)c1,0.47856826,0.47856826,1.0,1.0,30.7450714104276,0.47856826
497,N=C(NCc1ccncc1)Nc1ccccc1,C(NCc1c(O)c(O)ncc1[N+](=O)[O-])(=NC)Nc1cccc(C(=O)OCC)c1,0.48181686,0.48181686,1.0,1.0,30.63202557867162,0.48181686
497,O=C(Nc1ccc2c(c1)OCC2c1cccnc1)c1cccs1,Oc1c2c(c(N)c(O)c1NC(=O)c1sc(C#CCN)c(O)c1)C(c1c(O)ccnc1O)CO2,0.45136207,0.45136207,1.0,1.0,31.695214880574802,0.45136207
497,O=C(Nc1cccnc1)c1nccs1,Oc1c(C#CCN)sc(C(Nc2c(O)c(C#N)cnc2O)=O)n1,0.5414363,0.5414363,1.0,1.0,28.55704627587156,0.5414363
497,c1ccc(CNc2cccnc2)cc1,c1c(NCc2c(O)cc(O)cc2)cnc(O)c1O,0.2672723,0.2672723,1.0,1.0,38.75977301541989,0.2672723
497,N=C(NCc1ccncc1)NCc1cc[nH]n1,Oc1cn(C)nc1CNC(=NC)NCc1ccnc(O)c1O,0.7543294,0.7543294,1.0,1.0,20.255842670299117,0.7543294
497,N=C(NCc1ccccc1)Nc1cccnc1,c1c(NC(=NC)NCc2c(O)cc(O)cc2)cnc(O)c1O,0.38991836,0.38991836,1.0,1.0,33.88828519129171,0.38991836
497,c1ccncc1,O=[N+](c1cnc(O)c(OC(F)(F)F)c1O)[O-],0.5646843,0.5646843,1.0,1.0,27.739972464791364,0.5646843
507,O=C(CCCSc1ccccc1)Nc1cccnc1,c1c(NC(=O)CCCSc2ccc(O)cc2)c(O)ncc1,0.4513508,0.4513508,1.0,1.0,31.69561021154496,0.4513508
507,N=C(NCc1cccnc1)N1CCSCC1,CN=C(N1CC(C)(C)SCC1)NCc1cc(O)c(O)nc1,0.47309306,0.47309306,1.0,1.0,30.935746439217972,0.47309306
507,c1ccncc1,[O-][N+](=O)c1c(O)c(S(O)=O)c(O)nc1,0.35578382,0.35578382,1.0,1.0,35.156908544805795,0.35578382
507,N=C(NCc1ccccc1)NCc1cccnc1,c1nc(O)c(O)cc1CNC(NCc1ccc(O)c(O)c1)=NC,0.33854797,0.33854797,1.0,1.0,35.81756306929668,0.33854797
507,N=C(NCc1cccnc1)NCc1cc[nH]n1,Cc1c(O)c(CNC(=NC)NCc2cc(O)c(O)nc2)nn1C,0.29403827,0.29403827,1.0,1.0,37.60754639425409,0.29403827
507,c1ccc(SCCNCc2ccc(Oc3cccnc3)cc2)cc1,O(c1cc(O)c(CNCCSc2ccc(O)cc2)cc1)c1cccnc1O,0.31619263,0.31619263,1.0,1.0,36.69964058680074,0.31619263
507,O=C(Nc1ccncc1)c1nccs1,Oc1c(C#CCN)sc(C(Nc2c(O)cnc(O)c2O)=O)n1,0.41867194,0.41867194,1.0,1.0,32.85094927970103,0.41867194
507,c1ccc(Oc2cccnc2)cc1,C(c1cnc(O)c(Oc2c(O)c(O)ccc2CN)c1)N,0.6011079,0.6011079,1.0,1.0,26.438059733674894,0.6011079
507,O=S(=O)(Nc1ccccc1)c1cccnc1,c1(O)ncc(S(=O)(=O)Nc2cc(CO)cc(O)c2O)cc1O,0.37144446,0.37144446,1.0,1.0,34.56899491855655,0.37144446
507,O=S(=O)(Nc1cccnc1)c1cccs1,Oc1c(C#CCN)sc(S(=O)(Nc2c(O)ncc([N+](=O)[O-])c2O)=O)c1,0.32588667,0.32588667,1.0,1.0,36.31332692926629,0.32588667
514,c1ccncc1,c1(O)c(O)c(CCN)c([N+](=O)[O-])cn1,0.5259314,0.5259314,1.0,1.0,29.098241821785965,0.5259314
514,N=C(NCc1cccnc1)N1CCC(c2ccccc2)C1,c1c(O)c(C2CCN(C(=NC)NCc3cc(O)c(O)nc3)C2)ccc1,0.31412503,0.31412503,1.0,1.0,36.78284834306188,0.31412503
514,O=C(NCCc1ccccc1)Nc1ccncc1,c1(NC(=O)NC[C@H](O)c2ccc(SC)cc2)c(O)cnc(O)c1O,0.78369004,0.78369004,1.0,1.0,18.818645171653888,0.78369004
514,O=C(Nc1cccnc1)c1ccco1,C(c1oc(C#CCN)c(O)c1)(Nc1c(O)ncc([N+](=O)[O-])c1O)=O,0.7345753,0.7345753,1.0,1.0,21.158100892482327,0.7345753
514,O=C(Nc1cccnc1)c1cccs1,N(c1cc(O)c(O)nc1)C(c1sc(C#CCN)c(O)c1O)=O,0.60442364,0.60442364,1.0,1.0,26.317778717677335,0.60442364
514,c1cc(CNC2CCOCC2)ccn1,c1(CNC2CCOCC2)c(O)c(O)ncc1[N+]([O-])=O,0.74470717,0.74470717,1.0,1.0,20.7010606421375,0.74470717
514,c1ccncc1,c1(CC#N)c(O)c(O)ncc1[N+]([O-])=O,0.4778414,0.4778414,1.0,1.0,30.770372592410734,0.4778414
521,O=S(=O)(Nc1cccnc1)c1cccs1,NCc1sc(S(Nc2c(O)ncc(C#N)c2O)(=O)=O)c(O)c1O,0.28694934,0.28694934,1.0,1.0,37.906303654846745,0.28694934
521,c1ccc(CNCc2cccnc2)cc1,c1c(O)cc(O)c(CNCc2cc(O)c(O)nc2)c1,0.26012218,0.26012218,1.0,1.0,39.07965224492715,0.26012218
521,c1ccncc1,C(NCCC)c1c([N+]([O-])=O)cc(O)c(O)n1,2.119851e-05,2.119851e-05,1.0,1.0,123.47370889130971,2.119851e-05
521,c1ccncc1,OC(CCNC(=O)NCc1cc(O)c(O)nc1)=O,0.39194697,0.39194697,1.0,1.0,33.81428299900539,0.39194697
521,c1ccncc1,O=[N+](c1cnc(O)c(Cl)c1O)[O-],0.51093435,0.51093435,1.0,1.0,29.620041049843984,0.51093435
521,O=C(CCCNS(=O)c1cn[nH]c1)Nc1cccnc1,O=S(c1cn(C)nc1)N(C)CCCC(Nc1c(O)ncc(C#N)c1O)=O,0.49864602,0.49864602,1.0,1.0,30.047042421654574,0.49864602
521,O=C(Nc1cccnc1)c1cccs1,C(c1cnc(O)c(NC(c2cc(O)c(C#CCN)s2)=O)c1O)#CCN,0.842743,0.842743,1.0,1.0,15.418296833617934,0.842743
522,O=C(Nc1cccnc1)c1ccco1,c1nc(O)c(NC(=O)c2cc(O)c(C#CCN)o2)c(O)c1C#N,0.5898064,0.5898064,1.0,1.0,26.845589486512733,0.5898064
530,O=C(Nc1ccncc1)c1cccs1,c1c(NC(=O)c2sc(C#CCN)c(O)c2)c(O)cnc1O,0.4263734,0.4263734,1.0,1.0,32.576784115402944,0.4263734
530,N=C(NCc1ccncc1)NCc1cc[nH]n1,O=[N+](c1cnc(O)c(O)c1CNC(=NC)NCc1c(O)cn(C)n1)[O-],0.13144651,0.13144651,1.0,1.0,46.400949605991755,0.13144651
530,c1cc(CN2CCOCC2)ccn1,c1c(CN2CCOCC2)ccnc1O,0.38417435,0.38417435,1.0,1.0,34.098588716414035,0.38417435
530,O=C(Nc1cccnc1)c1ccco1,c1cnc(O)c(NC(c2cc(O)c(C#CCN)o2)=O)c1O,0.50046515,0.50046515,1.0,1.0,29.98383966742314,0.50046515
530,O=C(Cc1cn[nH]c1)Nc1cccnc1,c1(O)c(O)ncc(NC(=O)Cc2c(C)n(C)nc2C)c1O,0.2884326,0.2884326,1.0,1.0,37.843433480632875,0.2884326
530,c1ccc(Oc2cccnc2)cc1,c1cnc(O)c(Oc2c(CN)ccc(O)c2O)c1O,0.36725098,0.36725098,1.0,1.0,34.72537027949242,0.36725098
530,c1ccncc1,c1(CN)c(O)c(O)ncc1[N+]([O-])=O,0.3061255,0.3061255,1.0,1.0,37.1076284215435,0.3061255
530,O=C(CCCSCc1ccco1)Nc1cccnc1,Oc1c(CSCCCC(Nc2c(O)ccnc2O)=O)oc(O)c1O,0.532329,0.532329,1.0,1.0,28.875206129420317,0.532329
536,c1ccncc1,N(c1c(O)c(C#N)cnc1O)C([C@H](O)CO)=O,0.75866777,0.75866777,1.0,1.0,20.05127458175382,0.75866777
536,O=C(CCC/C=C/c1cc(=O)ccn1Cc1ccccc1)Nc1cccnc1,c1(O)c(O)c(NC(=O)CCC/C=C/c2c(O)c(=O)c(O)cn2Cc2ccc(OC)cc2)c(O)nc1,0.0,0.0,1.0,1.0,1000.0,0.0
536,c1ccncc1,Oc1nccc(Cl)c1CN,0.5689699,0.5689699,1.0,1.0,27.58836617585169,0.5689699
536,c1ccc(Oc2cccnc2)cc1,c1([N+]([O-])=O)cnc(O)c(Oc2c(CN)ccc(O)c2O)c1O,0.04006415,0.04006415,1.0,1.0,57.58972590781238,0.04006415
536,c1cc(CNCc2cc[nH]c2)ccn1,n1(C)cc(O)c(CNCc2ccnc(O)c2)c1,0.4744924,0.4744924,1.0,1.0,30.886995228170544,0.4744924
536,c1ccncc1,S(=O)(O)c1c(O)c(O)ncc1O,0.5124743,0.5124743,1.0,1.0,29.566508216609847,0.5124743
544,O=C(Nc1cccc(S(=O)(=O)Nc2cccnc2)c1)c1cccs1,O=S(Nc1c(O)c(O)c(O)nc1)(c1c(O)c(O)c(O)c(NC(c2sc(C#CCN)c(O)c2)=O)c1)=O,0.45815578,0.45815578,1.0,1.0,31.457225637431115,0.45815578
544,O=C(Nc1ccncc1)c1ccco1,c1(O)cc(C(=O)Nc2c(O)cnc(O)c2O)oc1C#CCN,0.23266149,0.23266149,1.0,1.0,40.36524972972351,0.23266149
544,c1ccncc1,O=[N+](c1cnc(O)c(O)c1CO)[O-],0.48680854,0.48680854,1.0,1.0,30.458425082660924,0.48680854
544,N=C(NCc1ccncc1)NCc1cc[nH]n1,c1cc(CNC(NCc2c(O)c(O)ncc2)=NC)nn1C,0.41228527,0.41228527,1.0,1.0,33.079375278453455,0.41228527
544,N=c1[nH]c(=O)cc(SCCCC(=O)Nc2cccnc2)s1,c1(O)ccnc(O)c1NC(=O)CCCSc1cc(=O)n(O)c(=N)s1,0.52664393,0.52664393,1.0,1.0,29.073417546980153,0.52664393
544,O=C(Nc1ccncc1)C1CCCCC1,c1(NC(=O)[C@@H]2C[C@H](O)CCC2)c(O)c(O)ncc1O,0.46283168,0.46283168,1.0,1.0,31.29374686924967,0.46283168
544,c1ccncc1,Oc1cc(N=C=O)c(O)nc1,0.43306285,0.43306285,1.0,1.0,32.339679660624014,0.43306285
544,N=C(NCc1ccccc1)NCc1cccnc1,c1nc(O)c([N+]([O-])=O)c(O)c1CNC(=NC)NCc1ccc(O)c(O)c1,0.3280988,0.3280988,1.0,1.0,36.226015261053,0.3280988
551,N=c1[nH]c(=O)cc(SCCCC(=O)Nc2cccnc2)s1,Oc1c(C#N)cnc(O)c1NC(=O)CCCSc1cc(=O)n(O)c(=N)s1,0.54736465,0.54736465,1.0,1.0,28.349434766370475,0.54736465
551,O=C(CCCSc1cc(=O)cco1)Nc1cccnc1,c1c(NC(CCCSc2c(O)c(=O)cc(O)o2)=O)c(O)ncc1,0.57042974,0.57042974,1.0,1.0,27.536640569909704,0.57042974
551,O=C(COc1ccccc1)Nc1cccnc1,[C@@H](C(=O)Nc1c(O)nccc1O)(Oc1ccc(O)cc1)C,0.7724501,0.7724501,1.0,1.0,19.38412533420851,0.7724501
551,c1cc(CCNCc2ccncc2)ccn1,c1cc(CCNCc2ccnc(O)c2)ccn1,0.4923698,0.4923698,1.0,1.0,30.265120789184074,0.4923698
551,O=C(CCCSc1cc(=O)cco1)Nc1cccnc1,O(C)c1c(NC(=O)CCCSc2oc(O)cc(=O)c2O)c(O)ncc1,0.36358604,0.36358604,1.0,1.0,34.86265052712653,0.36358604
551,O=C(NCCc1ccccc1)Nc1cccnc1,S(C)c1ccc([C@H](O)CNC(Nc2c(O)nccc2O)=O)cc1,0.4112413,0.4112413,1.0,1.0,33.11681249367928,0.4112413
551,O=C(CCCSc1ccnc2ccccc12)NCc1ccncc1,c1cnc(O)c(O)c1CNC(CCCSc1c3c(O)c(C#N)c(O)c(O)c3ncc1)=O,0.39849055,0.39849055,1.0,1.0,33.5764882838103,0.39849055
556,c1ccc(CNCc2ccncc2)cc1,c1ccc(CNCc2ccnc(O)c2)c(O)c1,0.45642415,0.45642415,1.0,1.0,31.51783050244791,0.45642415
556,O=C(Nc1cccnc1)C1=CO1,Oc1oc1C(Nc1c(O)ncc(C#N)c1O)=O,0.82475436,0.82475436,1.0,1.0,16.546452191364505,0.82475436
556,c1ccncc1,c1c(N=O)c(O)ncc1[N+](=O)[O-],0.4536507,0.4536507,1.0,1.0,31.614975244126335,0.4536507
556,O=C(Nc1cccnc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,c1cc(OC)ccc1S(=O)(=O)N1CCC(C(=O)Nc2c(O)ccnc2O)CC1,0.34207085,0.34207085,1.0,1.0,35.681261736425,0.34207085
556,c1ccc(Oc2cccnc2)cc1,[N+](=O)(c1cc(Oc2c(C(=O)O)ccc(O)c2O)c(O)nc1)[O-],0.3832108,0.3832108,1.0,1.0,34.13398025075458,0.3832108
560,O=C(Nc1ccncc1)c1ccco1,C(c1oc(C)c(S(=O)O)c1)(Nc1c(O)c(O)ncc1O)=O,0.72579336,0.72579336,1.0,1.0,21.545299338363698,0.72579336
560,N=C(NCc1ccccc1)NCc1cccnc1,Oc1cc(O)c(CNC(NCc2cc(O)c(O)nc2)=NC)cc1,0.23110604,0.23110604,1.0,1.0,40.44110307494651,0.23110604
560,O=C(COc1ccccc1)Nc1cccnc1,c1(O)ccnc(O)c1NC([C@@H](Oc1ccc(O)cc1)C)=O,0.48098305,0.48098305,1.0,1.0,30.661035341645665,0.48098305
560,c1ccncc1,c1c(C#N)c(O)ncc1[N+](=O)[O-],0.20603277,0.20603277,1.0,1.0,41.717325568200486,0.20603277
561,O=C(CCCSc1cc(=O)[nH]c(=O)s1)Nc1cccnc1,O=c1n(O)c(=O)cc(SCCCC(Nc2c(O)nccc2O)=O)s1,0.6620416,0.6620416,1.0,1.0,24.159560283153215,0.6620416
568,N=C(NCc1cccnc1)NCc1cc[nH]n1,C(c1c(O)ncc(O)c1)NC(NCc1c(O)cn(C)n1)=NC,0.38924542,0.38924542,1.0,1.0,33.91286473737793,0.38924542
568,O=C(CCc1cnoc1)Nc1ccncc1,Oc1onc(O)c1CCC(Nc1c(O)c(O)ncc1O)=O,0.34904584,0.34904584,1.0,1.0,35.413359116679025,0.34904584
568,O=C(Nc1cccnc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,c1ccnc(O)c1NC(C1CCN(S(=O)(c2ccc(O)cc2)=O)CC1)=O,0.36690387,0.36690387,1.0,1.0,34.738347175410745,0.36690387
568,O=C(Nc1ccncc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,C1C(C(=O)Nc2c(O)cnc(O)c2O)CCN(S(c2ccc(O)cc2)(=O)=O)C1,0.75184906,0.75184906,1.0,1.0,20.37170601958153,0.75184906
568,O=C(Nc1ccncc1)c1ccc(COc2ccccc2)o1,C(c1c(O)cc(C(=O)Nc2c(O)cnc(O)c2O)o1)Oc1cc(C)c(O)cc1,0.2208621,0.2208621,1.0,1.0,40.94986265614252,0.2208621
568,O=C(NCCc1ccccc1)Nc1cccnc1,O=C(Nc1c(O)c(O)c(O)nc1)NC[C@@H](c1ccc(SC)cc1)O,0.31522074,0.31522074,1.0,1.0,36.73871560175115,0.31522074
568,c1ccc(CNCc2ccncc2)cc1,c1cc(O)c(O)cc1CNCc1cc(O)ncc1,0.33476096,0.33476096,1.0,1.0,35.96485836813617,0.33476096
576,O=C1CCCCNC(SCCCC(=O)Nc2ccncc2)=N1,C(C)n1c(SCCCC(=O)Nc2c(O)c(O)ncc2O)=NC(=O)CCCC1,0.5288669,0.5288669,1.0,1.0,28.995945227331713,0.5288669
576,O=C(CCCSc1ncc(NC(=O)CCc2ccccc2)s1)Nc1ccncc1,n1c(O)c(NC([C@H](O)[C@H](O)c2ccc(SC)cc2)=O)sc1SCCCC(=O)Nc1c(O)c(O)ncc1O,0.5743475,0.5743475,1.0,1.0,27.397609570836313,0.5743475
576,O=C(CCCSc1cc(=O)cco1)Nc1ccncc1,n1c(O)c(O)c(NC(CCCSc2c(O)c(=O)cc(O)o2)=O)c(O)c1,0.778439,0.778439,1.0,1.0,19.08537434869774,0.778439
576,N=C(NCc1ccccc1)NCc1ccncc1,C(c1ccc(O)cc1O)NC(NCc1c(O)c(O)ncc1)=NC,0.5348174,0.5348174,1.0,1.0,28.78835881819383,0.5348174
576,O=C(Nc1ccncc1)C1=CCO1,C1C=C(C(Nc2c(O)c(O)ncc2O)=O)O1,0.20388246,0.20388246,1.0,1.0,41.83194644873738,0.20388246
576,O=C(Nc1cccnc1)c1cc[nH]c1,c1c(C(=O)Nc2c(O)ccnc2O)c(O)c(C)n1C,0.77481455,0.77481455,1.0,1.0,19.266850088613015,0.77481455
576,c1ccncc1,C(=O)(Cc1c([N+](=O)[O-])cnc(O)c1O)O,0.36074945,0.36074945,1.0,1.0,34.96930831244305,0.36074945
576,O=C(Cc1ccc(=O)oc1)Nc1cccnc1,O=C(Cc1c(O)cc(=O)oc1O)Nc1c(O)nccc1O,0.4396716,0.4396716,1.0,1.0,32.10628378682708,0.4396716
577,O=C(CCc1ccccc1)Nc1ccncc1,c1(O)c(NC([C@H](O)[C@@H](c2c(O)cc(O)cc2)O)=O)c(O)c(O)nc1,0.47213528,0.47213528,1.0,1.0,30.969123668118332,0.47213528
581,O=C(Nc1cccnc1)c1cccs1,N(=O)c1c(O)c(NC(c2sc(C#CCN)c(O)c2)=O)c(O)nc1,0.1070988,0.1070988,1.0,1.0,48.42037549505344,0.1070988
581,O=C(CCCSc1c[nH]c2cc(=O)cnn12)Nc1cccnc1,n1ccc(O)c(NC(CCCSc2cn(C)c3c(O)c(=O)cnn32)=O)c1O,0.45026654,0.45026654,1.0,1.0,31.733649835871137,0.45026654
581,c1ccncc1,S(C)CCCC(Nc1c(O)nccc1O)=O,0.42689312,0.42689312,1.0,1.0,32.5583290617642,0.42689312
581,O=C(Nc1cccnc1)c1cccs1,n1c(O)c(NC(c2cc(O)c(C#CCN)s2)=O)c(O)c(CCO)c1,0.38569734,0.38569734,1.0,1.0,34.04271527283971,0.38569734
586,O=C(c1cccs1)N1CCN(c2ccncc2)CC1,C1CN(C(c2cc(O)c(C#CCN)s2)=O)CCN1c1c(O)c(O)ncc1O,0.13460866,0.13460866,1.0,1.0,46.16279093529835,0.13460866
586,O=C(CCC[C@@H]1COCc2cc(=O)ccn21)Nc1ccncc1,n1c(O)c(O)c(NC(=O)CCC[C@@H]2COCc3n2cc(O)c(=O)c3O)c(O)c1,0.5695722,0.5695722,1.0,1.0,27.567030853751742,0.5695722
586,O=C(Nc1ccncc1)c1cccs1,C(CCl)#Cc1sc(C(=O)Nc2c(O)c(O)ncc2O)cc1O,0.43218684,0.43218684,1.0,1.0,32.37067862864829,0.43218684
586,O=C(CCCSc1c[nH]c2ncccc12)Nc1cccnc1,Oc1ccnc(O)c1NC(=O)CCCSc1cn(C)c2nccc(O)c21,0.524077,0.524077,1.0,1.0,29.162831371940516,0.524077
586,O=C(Nc1cccnc1)c1cc[nH]c1,c1c(C#N)c(O)c(NC(c2cn(C)c(C)c2O)=O)c(O)n1,0.31845596,0.31845596,1.0,1.0,36.608890166652586,0.31845596
591,O=C(CCCN1C(=O)CCC1=O)Nc1cccnc1,CC1(C)C(=O)N(CCCC(Nc2c(O)ncc([N+]([O-])=O)c2O)=O)C(=O)C1,0.4907146,0.4907146,1.0,1.0,30.322644582655684,0.4907146
591,O=C(Nc1ccncc1)c1ccccc1,Oc1ccc(C(=O)Nc2c(O)c(O)ncc2O)c(O)c1C#N,0.6190227,0.6190227,1.0,1.0,25.78384973148527,0.6190227
591,O=C(CCCSc1ccc(NC(=O)c2cccs2)s1)Nc1cccnc1,n1ccc(O)c(NC(CCCSc2sc(NC(c3sc(C#CCN)c(O)c3)=O)c(O)c2)=O)c1O,0.506419,0.506419,1.0,1.0,29.776968619118126,0.506419
591,c1ccncc1,N(c1c(O)ncc(C#N)c1O)C(=O)[C@@H](O)CO,0.45148444,0.45148444,1.0,1.0,31.690922715764856,0.45148444
591,c1ccncc1,[C@@H](C(=O)Nc1c(O)nccc1O)(CCSC)O,0.5891359,0.5891359,1.0,1.0,26.86965447484115,0.5891359
595,O=C(COc1ccccc1)Nc1ccncc1,Oc1c(NC(=O)[C@H](Oc2ccc(O)cc2)C)c(O)c(O)nc1,0.59188837,0.59188837,1.0,1.0,26.770784082104495,0.59188837
595,O=C(Nc1ccncc1)C1=CO1,O1C(C(=O)Nc2c(O)c(O)ncc2O)=C1O,0.18689251,0.18689251,1.0,1.0,42.77112105327105,0.18689251
595,O=C(CCCSc1cccc(=O)o1)Nc1cccnc1,c1(=O)ccc(O)c(SCCCC(=O)Nc2c(O)ccnc2O)o1,0.6846187,0.6846187,1.0,1.0,23.26774381860846,0.6846187
595,O=C(CCSc1cc(=O)cco1)Nc1cccnc1,C([C@@H](C(=O)Nc1c(O)c(C#N)cnc1O)CSc1c(O)c(=O)cc(O)o1)O,0.41854376,0.41854376,1.0,1.0,32.85552382377537,0.41854376
602,N=C(NCc1ccccc1)Nc1ccc(SCCCC(=O)Nc2ccncc2)s1,c1nc(O)c(O)c(NC(=O)CCCSc2sc(NC(NCc3c(O)cc(O)cc3)=NC)c(O)c2)c1O,0.80413884,0.80413884,1.0,1.0,17.732344695821524,0.80413884
602,c1ccncc1,C(c1c([N+](=O)[O-])cnc(O)c1)#N,0.65007687,0.65007687,1.0,1.0,24.620158512211635,0.65007687
602,N=C(NCc1ccccc1)Nc1ccncc1,CN=C(NCc1c(O)cc(O)cc1)Nc1c(O)c(O)ncc1O,0.66416985,0.66416985,1.0,1.0,24.07681060881483,0.66416985
602,O=C(NCCc1ccccc1)Nc1ccncc1,C(=O)(Nc1c(O)cnc(O)c1O)NC[C@H](c1ccc(SC)cc1)O,0.43480495,0.43480495,1.0,1.0,32.27807705556346,0.43480495
602,O=C(CCCSc1c[nH]c2ncc(=O)sc12)Nc1cccnc1,Oc1c(C#N)cnc(O)c1NC(=O)CCCSc1cn(C)c2ncc(=O)sc21,0.55057335,0.55057335,1.0,1.0,28.236872116918292,0.55057335
602,c1ccncc1,c1nc(O)c(O)c(NC([C@H](O)CO)=O)c1O,0.41055492,0.41055492,1.0,1.0,33.14144224053649,0.41055492
602,c1cc(CNC2CCOCC2)ccn1,C1(NCc2c(O)c(O)ncc2)CCOCC1,0.4820288,0.4820288,1.0,1.0,30.624652342343243,0.4820288
604,O=C(CCCSc1cc(=O)cco1)Nc1cccnc1,c1nc(O)c(NC(=O)CCCSc2oc(O)cc(=O)c2O)c(O)c1C#N,0.61880225,0.61880225,1.0,1.0,25.791969704082685,0.61880225
604,O=C(COc1ccccc1)Nc1ccncc1,CC[C@H](C(=O)Nc1c(O)cnc(O)c1O)Oc1ccc(O)cc1,0.15695514,0.15695514,1.0,1.0,44.60150343816724,0.15695514
605,C(=NCc1ccccc1)Nc1ccncc1,N(=C(N)Nc1c(O)c(O)ncc1O)Cc1c(O)cc(O)cc1,0.5845235,0.5845235,1.0,1.0,27.034890269534838,0.5845235
607,O=C(COc1ccccc1)Nc1cccnc1,c1cc(O[C@H](C(Nc2c(O)ccnc2O)=O)C)c(O)cc1,0.5045461,0.5045461,1.0,1.0,29.842047626667277,0.5045461
607,N=c1cc(SCCCC(=O)Nc2cccnc2)ss1,Oc1nccc(O)c1NC(CCCSc1c(SC)c(=N)ss1)=O,0.70340705,0.70340705,1.0,1.0,22.499082363458413,0.70340705
611,O=C(CCCC1COCc2cc(=O)ccn21)Nc1ccncc1,c1(=O)c(O)cn2c(c1O)COCC2CCCC(=O)Nc1c(O)cnc(O)c1O,0.43889558,0.43889558,1.0,1.0,32.13364947499465,0.43889558
611,c1ccncc1,CCCNC(CCC(=O)Nc1c(O)ncc(C#N)c1O)=O,0.43073577,0.43073577,1.0,1.0,32.42205910437328,0.43073577
611,O=C(CCc1cccs1)Nc1cccnc1,C(CN)#Cc1c(O)cc(C([C@H](O)C(Nc2cccnc2O)=O)O)s1,0.6492506,0.6492506,1.0,1.0,24.651690863275032,0.6492506
611,O=C(CCCSc1ccccc1)Nc1cccnc1,c1(SCCCC(=O)Nc2c(O)ccnc2O)cc(O)ccc1O,0.76833963,0.76833963,1.0,1.0,19.585970031651808,0.76833963
616,O=c1ccn2c(c1)CN(Cc1ccncc1)CC2,c1(O)c(=O)c(O)c2n(c1)CCN(Cc1ccnc(O)c1)C2,0.46408433,0.46408433,1.0,1.0,31.24999063360995,0.46408433
616,c1ccncc1,FC(CNC(=O)[C@H](C(C)(C)C)CC(Nc1c(O)ncc(C#N)c1O)=O)(F)F,0.22779949,0.22779949,1.0,1.0,40.603546452503714,0.22779949
616,c1ccncc1,Oc1c(O)c(C#N)cnc1O,0.35301116,0.35301116,1.0,1.0,35.26216698399083,0.35301116
616,c1ccncc1,CN=C(NCc1ccnc(O)c1O)NC(=NC)N,0.62287825,0.62287825,1.0,1.0,25.641568233343722,0.62287825
616,O=C(Nc1cccnc1)C1=CO1,c1nc(O)c(NC(C2=C(O)O2)=O)c(O)c1,0.6875914,0.6875914,1.0,1.0,23.147851858499177,0.6875914
620,c1ccncc1,Nc1c(O)ncc(C#N)c1O,0.31357178,0.31357178,1.0,1.0,36.805162579942106,0.31357178
620,O=C1OCCN1Cc1ccncc1,O=C(CCC[C@@H]1COC(=O)N1Cc1cc(O)ncc1)O,0.4308892,0.4308892,1.0,1.0,32.41662487233305,0.4308892
620,O=C(CCCC1COCc2cc(=O)ccn21)Nc1cccnc1,c1(=O)c(O)cn2c(c1O)COCC2CCCC(Nc1c(O)ncc(C#N)c1O)=O,0.56741184,0.56741184,1.0,1.0,27.643524258628823,0.56741184
620,O=C(CCCSc1cc(=O)cc[nH]1)Nc1cccnc1,c1c(=O)c(O)c(SCCCC(=O)Nc2c(O)nccc2O)n(O)c1,0.7125424,0.7125424,1.0,1.0,22.115259918550393,0.7125424
625,O=C(Nc1cccnc1)c1cccs1,FC(c1c(O)c(NC(c2cc(O)c(C#CCN)s2)=O)c(O)nc1)(F)F,0.45378035,0.45378035,1.0,1.0,31.610432075514915,0.45378035
